Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL;59620708;;;;b3S;2;9;SAO PAULO;SP;12/2020;14.203;8.690;424;0;13.779;528;0;0
RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;72600026;GUIDE RBDTVM;52065;84837;n2;3;16;SAO PAULO;SP;12/2020;14.160;0;7.443;0;6.717;2.084;2;0
CIFRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;8030215;BMG;30290;80178;n1;2;14;SAO PAULO;SP;12/2020;14.082;0;102;0;13.980;71;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2020;14.075;8.605;583;0;13.492;553;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO;30949267;;;;b3S;2;9;VILA VELHA;ES;12/2020;14.015;5.282;11.468;10.816;2.547;73;0;0
HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;7253654;;;83986;n2;2;16;SAO PAULO;SP;12/2020;13.866;0;2.256;0;11.610;1.238;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;;;;b3S;2;9;VILA VELHA;ES;12/2020;13.672;10.766;8.944;8.238;4.728;462;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;;;;b3S;2;9;MATAO;SP;12/2020;13.649;8.245;1.067;0;12.582;266;0;0
ASPECIR - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5289612;;;83058;n1;2;10;PORTO ALEGRE;RS;12/2020;13.627;13.648;4.606;0;9.021;248;2;0
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;;;83807;n2;2;16;RIO DE JANEIRO;RJ;12/2020;13.576;0;3.980;0;9.597;693;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC;17502881;;;;b3S;2;9;BELO HORIZONTE;MG;12/2020;13.553;6.748;6.327;4.852;7.227;366;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;;;;b3S;2;9;JABOTICABAL;SP;12/2020;13.386;10.241;1.423;528;11.962;562;0;0
COOPERATIVA DE CREDITO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;27302181;;;;b3S;2;9;VITORIA;ES;12/2020;13.328;10.267;4.286;1.593;9.042;160;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MERCK SHARP & DOHME FARMACÊUTICA - COOPERMSD;2814832;;;;b3S;2;9;SAO PAULO;SP;12/2020;13.280;7.880;184;0;13.097;119;0;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;;;;b3S;2;9;CAJATI;SP;12/2020;13.214;4.907;735;0;12.479;147;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2020;13.211;6.740;7.633;7.229;5.578;13;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;;;;b3S;2;9;SAO PAULO;SP;12/2020;12.651;8.596;1.403;0;11.248;704;0;0
ED&F MAN CAPITAL MARKETS DISTRIBUIDORA DE TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;35470647;;;85197;n2;2;16;CAMPINAS;SP;12/2020;12.593;0;2.674;0;9.919;-263;2;0
COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;;;;b3S;2;9;SAO PAULO;SP;12/2020;12.583;9.774;6.416;5.079;6.168;331;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;;;;b3S;2;9;SAO PAULO;SP;12/2020;12.473;1.963;3.895;0;8.579;24;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;;;;b3S;2;9;SANTO ANDRE;SP;12/2020;12.443;9.298;777;0;11.666;305;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;;;;b3S;2;9;CAJAMAR;SP;12/2020;12.441;9.946;157;0;12.283;414;0;0
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62237649;;;84095;n2;2;16;SAO PAULO;SP;12/2020;12.066;0;6.263;0;5.803;3.478;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL;92675578;;;;b3S;2;9;PORTO ALEGRE;RS;12/2020;11.961;8.053;462;0;11.499;670;0;0
COOPERATIVA DE CRÉDITO MÚTUO DO GRUPO ABC - COOPER 7;4414354;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;12/2020;11.929;8.803;1.422;79;10.507;396;0;0
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16944141;;;82372;n2;2;21;SAO PAULO;SP;12/2020;11.782;0;7.408;0;4.374;495;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;12/2020;11.714;8.208;1.314;0;10.400;449;0;0
FINANSINOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;91669747;;;83467;n1;2;14;NOVO HAMBURGO;RS;12/2020;11.576;320;525;0;11.051;-1.032;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;2475222;;;;b3S;2;9;VITORIA;ES;12/2020;11.526;6.023;4.491;3.417;7.035;49;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;;;;b3S;2;9;SAO PAULO;SP;12/2020;11.439;6.361;1.103;0;10.335;401;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;;;;b3S;2;9;MORRO AGUDO;SP;12/2020;11.379;6.344;771;0;10.608;369;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;;;;b3S;2;9;SAO PAULO;SP;12/2020;11.350;1.157;2.815;1.912;8.535;-198;0;0
CAMBIONET CORRETORA DE CÂMBIO LTDA.;14190547;;;82286;n2;2;21;PORTO ALEGRE;RS;12/2020;11.258;0;5.656;0;5.602;-61;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP – SICOOB CECRESA;512839;;;;b3S;2;9;SANTO ANDRE;SP;12/2020;11.151;9.028;2.697;2.155;8.454;367;0;0
GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7631026;;;80965;n1;2;14;SAO JOSE;SC;12/2020;11.071;11.386;956;0;10.114;303;2;0
RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;42066258;;;82798;n2;2;15;SALVADOR;BA;12/2020;10.856;0;8.351;0;2.505;-508;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;;;;b3S;2;9;ITAPIRA;SP;12/2020;10.788;8.776;528;0;10.261;458;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;;;;b3S;2;9;CONGONHAS;MG;12/2020;10.788;5.737;621;0;10.167;166;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;;;;b3S;2;9;VALINHOS;SP;12/2020;10.582;7.141;663;0;9.919;95;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;;;;b3S;2;9;TIMOTEO;MG;12/2020;10.528;6.132;802;0;9.726;466;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;;;;b3S;2;9;SAO PAULO;SP;12/2020;10.523;4.921;1.975;0;8.549;236;0;0
BANCOOB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;7397614;BANCOOB;51750;80879;n2;2;16;BRASILIA;DF;12/2020;10.400;0;4.151;0;6.249;1.613;2;0
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;;;;b3S;2;9;LARANJEIRAS DO SUL;PR;12/2020;10.394;2.445;9.630;9.587;765;-58;0;2
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;;;;b3S;2;9;JOAO PESSOA;PB;12/2020;10.361;9.550;3.773;2.960;6.588;245;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;;;;b3S;2;9;JACAREI;SP;12/2020;10.296;7.030;637;0;9.659;264;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;;;;b3S;2;9;BELEM;PA;12/2020;10.271;8.128;1.115;0;9.156;602;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;;;;b3S;2;9;SAO PAULO;SP;12/2020;10.179;4.364;590;0;9.589;153;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2020;10.160;2.876;535;0;9.625;190;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;;;;b3S;2;9;SAO PAULO;SP;12/2020;10.133;1.945;764;0;9.369;170;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;;;;b3S;2;9;POCOS DE CALDAS;MG;12/2020;9.944;6.840;2.514;850;7.430;444;0;0
PORTOPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;40303299;PORTO SEGURO;51444;80642;n2;2;16;SAO PAULO;SP;12/2020;9.748;0;3.951;0;5.797;-1.091;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;;;;b3S;2;9;CACAPAVA;SP;12/2020;9.705;5.428;394;0;9.311;160;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;;;;b3S;2;9;ITABIRA;MG;12/2020;9.696;4.887;2.832;1.639;6.864;183;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;;;;b3S;2;9;PINDAMONHANGABA;SP;12/2020;9.632;4.795;526;0;9.106;111;0;0
CREFAZ SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;18188384;;;83357;n1;2;10;MARINGA;PR;12/2020;9.334;6.546;3.854;0;5.479;2.297;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;;;;b3S;2;9;BELO HORIZONTE;MG;12/2020;9.327;3.438;885;0;8.442;64;0;0
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;;;83773;n2;2;16;RIO DE JANEIRO;RJ;12/2020;9.280;0;4.196;0;5.084;2.950;3;0
CREDITAS SOCIEDADE DE CRÉDITO DIRETO S.A.;32997490;;;84909;n1;2;43;SAO PAULO;SP;12/2020;9.277;3.090;2.863;240;6.414;-243;2;0
UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;17508380;;;82396;n2;2;21;PORTO ALEGRE;RS;12/2020;9.221;0;5.392;0;3.829;35;2;0
COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;;;83728;n2;2;16;RIO DE JANEIRO;RJ;12/2020;9.024;0;2.084;0;6.940;2.918;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;;;;b3S;2;9;SAO PAULO;SP;12/2020;8.945;3.734;7.805;5.150;1.140;42;0;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;;;;b3S;2;9;IGARAPAVA;SP;12/2020;8.840;3.276;1.151;0;7.690;-11;0;0
SOCIALCRED S/A - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;4316357;;;83027;n1;2;10;RIO DE JANEIRO;RJ;12/2020;8.761;10.241;120;0;8.641;-251;2;0
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;;;82073;n2;2;21;RECIFE;PE;12/2020;8.704;0;2.268;0;6.436;264;14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;;;;b3S;2;9;BELO HORIZONTE;MG;12/2020;8.636;2.658;1.810;1.191;6.825;-65;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;;;;b3S;2;9;OSASCO;SP;12/2020;8.558;1.382;183;0;8.375;-29;0;0
GET MONEY CORRETORA DE CÂMBIO S.A.;10853017;;;82255;n2;2;21;SAO PAULO;SP;12/2020;8.420;0;1.015;0;7.405;-715;2;0
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15482499;;;82334;n2;2;21;GAROPABA;SC;12/2020;8.402;0;5.209;0;3.194;125;10;0
SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;9210106;;;83247;n1;2;10;BELEM;PA;12/2020;8.399;4.736;4.459;4.299;3.941;29;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;;;;b3S;2;9;SAPIRANGA;RS;12/2020;8.309;4.435;4.882;4.414;3.427;171;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2020;8.219;3.954;187;0;8.032;34;0;1
MERCANTIL DO BRASIL DISTRIBUIDORA S.A. - TÍTULOS E VALORES MOBILIÁRIOS;17364795;MERCANTIL DO BRASIL;20152;80123;n2;2;16;BELO HORIZONTE;MG;12/2020;8.107;0;3.902;0;4.205;-22;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;;;;b3S;2;9;SAO PAULO;SP;12/2020;8.030;3.456;379;0;7.651;28;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;;;;b3S;2;9;ORLANDIA;SP;12/2020;7.973;5.612;273;0;7.700;409;0;0
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40353377;;;81957;n2;2;21;RIO DE JANEIRO;RJ;12/2020;7.912;0;4.874;0;3.038;464;3;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;;;;b3S;2;9;OSASCO;SP;12/2020;7.833;4.147;372;0;7.461;298;0;0
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61973863;;;82633;n2;2;15;SAO PAULO;SP;12/2020;7.767;0;5.946;0;1.821;-1.917;2;0
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;;;;b3S;2;9;SAO PAULO;SP;12/2020;7.710;4.572;4.327;4.089;3.383;222;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;;;;b3S;2;9;BRASILIA;DF;12/2020;7.671;6.225;2.710;1.848;4.961;54;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;;;;b3S;2;9;SAO PAULO;SP;12/2020;7.572;4.506;183;0;7.389;168;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;;;;b3S;2;9;JUNDIAI;SP;12/2020;7.542;4.878;407;0;7.135;311;0;0
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S/A;3058464;;;81036;n1;1;30;BOA VISTA;RR;12/2020;7.527;896;714;0;6.813;-374;2;0
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;;;;b3S;2;9;VITORIA;ES;12/2020;7.368;5.304;1.355;0;6.012;275;0;1
CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;36266751;;;85544;n2;2;16;SAO PAULO;SP;12/2020;7.297;0;375;0;6.922;-227;2;0
4UM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;76621457;PARANÁ BANCO;30881;80233;n2;2;16;CURITIBA;PR;12/2020;7.295;0;457;0;6.838;1.404;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;;;;b3S;2;9;JABOTICABAL;SP;12/2020;7.272;5.833;418;0;6.854;143;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE;5491616;;;;b3S;2;9;MINEIROS;GO;12/2020;7.254;5.510;5.407;5.308;1.847;236;0;0
BMP MONEY PLUS SOCIEDADE DE CRÉDITO DIRETO S.A.;34337707;MONEY PLUS;52137;83292;n1;2;43;SAO PAULO;SP;12/2020;7.237;0;3.244;0;3.993;1.144;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;;;;b3S;2;9;SAO PAULO;SP;12/2020;7.201;4.045;1.937;1.226;5.264;173;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;;;;b3S;2;9;MAUA;SP;12/2020;7.139;4.379;670;0;6.468;360;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;;;;b3S;2;9;ILHA SOLTEIRA;SP;12/2020;7.106;4.883;154;0;6.952;152;0;0
BMS SOCIEDADE DE CRÉDITO DIRETO S.A.;17826860;;;83333;n1;2;43;FORTALEZA;CE;12/2020;7.058;3.808;379;0;6.679;206;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;;;;b3S;2;9;RIO CLARO;SP;12/2020;6.912;4.740;1.695;1.313;5.217;209;0;0
SCB CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;8430732;;;83230;n1;2;10;FORTALEZA;CE;12/2020;6.905;3.905;3.950;0;2.956;118;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO – COOPERMEL;1504952;;;;b3S;2;9;SAO PAULO;SP;12/2020;6.799;3.273;151;0;6.648;15;0;0
MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;34666362;;;84356;n2;2;21;BELEM;PA;12/2020;6.792;0;2.519;0;4.274;-65;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL - PROJETA UNICRED;9187555;;;;b3S;2;9;PORTO ALEGRE;RS;12/2020;6.719;2.317;6.068;5.715;651;-60;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;;;;b3S;2;9;MAUA;SP;12/2020;6.704;2.029;642;0;6.062;-109;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;;;;b3S;2;9;RIO DE JANEIRO;RJ;12/2020;6.665;1.026;784;0;5.881;-89;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;;;;b3S;2;9;RIO CLARO;SP;12/2020;6.573;3.857;333;0;6.240;229;0;0
VISION S.A. CORRETORA DE CAMBIO;4062902;;;81892;n2;2;21;SAO PAULO;SP;12/2020;6.522;0;4.444;0;2.078;-336;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;;;;b3S;2;9;MOGI DAS CRUZES;SP;12/2020;6.487;3.117;731;0;5.756;144;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;;;;b3S;2;9;SAO PAULO;SP;12/2020;6.354;1.559;69;0;6.285;38;0;0
COIN-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;61384004;COINVALORES;51561;80707;n2;2;16;SAO PAULO;SP;12/2020;6.269;0;4.121;0;2.149;12;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;;;;b3S;2;9;SAO PAULO;SP;12/2020;6.257;5.137;142;0;6.116;-45;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;;;;b3S;2;9;SAO PAULO;SP;12/2020;6.162;2.041;471;0;5.691;154;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;;;;b3S;2;9;CONTAGEM;MG;12/2020;6.069;2.031;505;1;5.564;-27;0;0
IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;27842177;;;84765;n2;2;15;SAO PAULO;SP;12/2020;6.048;0;3.895;35;2.153;-53;2;0
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3014007;;;82671;n2;2;15;SAO PAULO;SP;12/2020;5.986;0;3.286;0;2.700;-414;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;;;;b3S;2;9;CHARQUEADAS;RS;12/2020;5.982;2.446;594;0;5.388;137;0;0
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;;;82080;n2;2;21;RECIFE;PE;12/2020;5.980;0;1.962;0;4.017;97;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;;;;b3S;2;9;PORTO ALEGRE;RS;12/2020;5.937;4.646;3.258;2.474;2.679;26;0;1
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;;;;b3S;2;9;JOAO PESSOA;PB;12/2020;5.893;3.074;1.661;1.469;4.232;126;0;0
DASCAM CORRETORA DE CÂMBIO LTDA.;65645137;;;81964;n2;2;21;SAO PAULO;SP;12/2020;5.836;0;1.386;0;4.450;1.198;2;0
MAGNETIS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;87963450;;;85135;n2;3;16;SAO PAULO;SP;12/2020;5.789;0;1.350;0;4.438;-121;2;0
GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10749264;;;84208;n2;2;16;RIO DE JANEIRO;RJ;12/2020;5.774;0;4.375;0;1.399;577;3;0
